minimum_nights,number_of_reviews,calculated_host_listings_count,availability_365,room_type_n,price
3.0,0.0,1.0,0.0,1.0,80
2.0,1.0,2.0,5.0,0.0,200
1.0,0.0,2.0,0.0,1.0,49
10.0,0.0,1.0,310.0,1.0,60
4.0,25.0,1.0,4.0,0.0,100
1.0,5.0,1.0,32.0,1.0,72
10.0,3.0,2.0,250.0,1.0,70
30.0,0.0,1.0,311.0,0.0,175
2.0,0.0,1.0,0.0,1.0,119
1.0,68.0,1.0,98.0,0.0,148
1.0,8.0,1.0,123.0,1.0,185
30.0,1.0,18.0,364.0,1.0,35
3.0,107.0,1.0,209.0,1.0,50
30.0,0.0,23.0,342.0,0.0,200
2.0,122.0,1.0,77.0,1.0,99
7.0,4.0,1.0,35.0,0.0,140
1.0,6.0,2.0,311.0,1.0,50
5.0,1.0,1.0,0.0,1.0,58
30.0,1.0,26.0,312.0,0.0,85
30.0,0.0,6.0,301.0,0.0,275
3.0,0.0,1.0,0.0,1.0,50
4.0,16.0,1.0,130.0,1.0,99
30.0,6.0,39.0,96.0,0.0,200
1.0,0.0,1.0,0.0,1.0,59
2.0,0.0,1.0,0.0,0.0,125
1.0,0.0,1.0,43.0,0.0,185
1.0,56.0,1.0,325.0,1.0,115
3.0,6.0,1.0,0.0,1.0,65
2.0,4.0,1.0,0.0,0.0,120
30.0,0.0,49.0,364.0,0.0,200
3.0,21.0,1.0,0.0,0.0,75
1.0,0.0,1.0,0.0,1.0,85
1.0,0.0,4.0,362.0,1.0,159
2.0,1.0,1.0,0.0,1.0,100
2.0,92.0,1.0,173.0,0.0,280
4.0,0.0,1.0,324.0,0.0,169
1.0,137.0,2.0,289.0,0.0,170
1.0,0.0,1.0,87.0,1.0,70
4.0,3.0,3.0,0.0,1.0,90
1.0,2.0,1.0,365.0,1.0,55
3.0,28.0,1.0,0.0,1.0,79
2.0,35.0,2.0,15.0,0.0,99
4.0,0.0,2.0,67.0,0.0,91
2.0,2.0,2.0,360.0,0.0,215
7.0,6.0,1.0,0.0,1.0,50
3.0,1.0,1.0,0.0,1.0,120
3.0,86.0,2.0,50.0,1.0,60
2.0,1.0,1.0,11.0,1.0,55
3.0,14.0,1.0,0.0,1.0,45
30.0,4.0,52.0,322.0,0.0,129
3.0,11.0,3.0,365.0,1.0,60
1.0,46.0,1.0,109.0,1.0,175
3.0,1.0,1.0,0.0,0.0,275
3.0,6.0,1.0,0.0,0.0,200
1.0,1.0,2.0,333.0,0.0,699
4.0,216.0,1.0,55.0,0.0,190
5.0,38.0,1.0,260.0,0.0,199
2.0,2.0,327.0,331.0,0.0,229
2.0,12.0,1.0,0.0,0.0,155
7.0,4.0,1.0,0.0,0.0,125
2.0,1.0,2.0,0.0,0.0,70
30.0,0.0,232.0,358.0,0.0,312
1.0,63.0,2.0,0.0,1.0,47
7.0,37.0,1.0,0.0,1.0,65
2.0,26.0,1.0,0.0,1.0,91
2.0,0.0,1.0,0.0,0.0,190
7.0,19.0,1.0,257.0,0.0,200
180.0,0.0,1.0,358.0,1.0,95
2.0,8.0,1.0,241.0,0.0,249
1.0,0.0,2.0,18.0,1.0,75
2.0,0.0,2.0,175.0,1.0,60
2.0,144.0,1.0,217.0,0.0,240
1.0,75.0,1.0,283.0,0.0,250
4.0,34.0,1.0,31.0,1.0,87
5.0,0.0,1.0,85.0,1.0,90
3.0,0.0,1.0,68.0,1.0,65
2.0,1.0,1.0,0.0,1.0,92
4.0,0.0,1.0,89.0,1.0,370
2.0,5.0,1.0,0.0,0.0,150
1.0,3.0,2.0,37.0,1.0,59
28.0,11.0,2.0,0.0,1.0,44
2.0,2.0,1.0,0.0,1.0,50
20.0,18.0,2.0,232.0,1.0,75
1.0,81.0,1.0,35.0,0.0,90
3.0,10.0,6.0,62.0,1.0,101
2.0,2.0,2.0,0.0,0.0,134
2.0,2.0,1.0,0.0,0.0,115
15.0,15.0,1.0,266.0,0.0,225
3.0,87.0,2.0,39.0,1.0,150
1.0,51.0,4.0,152.0,1.0,69
3.0,2.0,1.0,0.0,1.0,72
1.0,1.0,1.0,268.0,1.0,61
3.0,58.0,1.0,26.0,0.0,110
2.0,1.0,1.0,0.0,1.0,52
300.0,1.0,1.0,89.0,1.0,65
7.0,3.0,1.0,0.0,0.0,150
30.0,1.0,50.0,365.0,0.0,210
2.0,10.0,2.0,34.0,1.0,45
4.0,26.0,1.0,281.0,0.0,249
2.0,21.0,1.0,13.0,0.0,110
1.0,27.0,2.0,365.0,1.0,90
1.0,3.0,1.0,0.0,1.0,49
1.0,25.0,1.0,5.0,1.0,31
1.0,0.0,4.0,179.0,2.0,77
2.0,30.0,3.0,92.0,1.0,50
1.0,200.0,11.0,240.0,1.0,155
1.0,1.0,1.0,0.0,1.0,90
30.0,17.0,39.0,333.0,0.0,195
1.0,8.0,2.0,0.0,1.0,90
4.0,1.0,1.0,86.0,0.0,350
2.0,6.0,1.0,0.0,1.0,55
3.0,2.0,3.0,0.0,1.0,45
2.0,45.0,1.0,0.0,0.0,125
1.0,0.0,2.0,88.0,1.0,150
1.0,0.0,1.0,59.0,1.0,55
4.0,59.0,1.0,2.0,1.0,90
1.0,76.0,9.0,229.0,1.0,55
3.0,125.0,3.0,208.0,1.0,45
2.0,0.0,2.0,364.0,1.0,89
3.0,97.0,2.0,272.0,1.0,64
5.0,3.0,1.0,206.0,1.0,29
30.0,0.0,20.0,310.0,0.0,130
4.0,8.0,1.0,0.0,0.0,150
30.0,5.0,12.0,0.0,0.0,140
3.0,2.0,1.0,0.0,1.0,65
5.0,5.0,1.0,0.0,1.0,40
1.0,4.0,1.0,57.0,0.0,595
5.0,25.0,2.0,299.0,0.0,159
2.0,6.0,4.0,10.0,1.0,175
4.0,3.0,2.0,98.0,0.0,325
2.0,32.0,1.0,82.0,1.0,40
2.0,0.0,1.0,0.0,0.0,133
5.0,2.0,1.0,0.0,1.0,85
2.0,2.0,3.0,0.0,1.0,90
1.0,1.0,1.0,0.0,1.0,60
1.0,5.0,1.0,0.0,0.0,150
2.0,12.0,4.0,165.0,1.0,231
12.0,0.0,1.0,0.0,1.0,45
30.0,0.0,1.0,340.0,1.0,50
1.0,4.0,2.0,0.0,0.0,91
7.0,0.0,1.0,0.0,0.0,130
2.0,19.0,1.0,13.0,0.0,130
3.0,123.0,1.0,211.0,0.0,180
2.0,9.0,4.0,361.0,1.0,60
1.0,2.0,1.0,365.0,0.0,5000
1.0,30.0,2.0,344.0,1.0,72
1.0,1.0,1.0,0.0,1.0,30
1.0,24.0,1.0,19.0,0.0,93
30.0,0.0,96.0,338.0,0.0,140
3.0,118.0,1.0,157.0,0.0,115
3.0,44.0,1.0,91.0,1.0,79
1.0,39.0,1.0,297.0,1.0,79
1.0,113.0,2.0,133.0,0.0,120
3.0,2.0,1.0,308.0,0.0,400
3.0,6.0,1.0,20.0,0.0,180
1.0,13.0,1.0,0.0,1.0,60
2.0,165.0,1.0,105.0,1.0,99
3.0,0.0,2.0,0.0,0.0,600
3.0,0.0,1.0,0.0,0.0,350
15.0,3.0,1.0,148.0,1.0,60
2.0,53.0,2.0,13.0,1.0,52
4.0,3.0,1.0,0.0,0.0,120
7.0,3.0,1.0,0.0,0.0,180
1.0,2.0,1.0,0.0,0.0,250
5.0,45.0,1.0,266.0,0.0,40
1.0,0.0,6.0,345.0,2.0,45
2.0,9.0,1.0,4.0,1.0,56
3.0,0.0,1.0,0.0,0.0,200
28.0,1.0,49.0,225.0,0.0,675
1.0,1.0,1.0,0.0,1.0,75
1.0,28.0,1.0,265.0,0.0,200
1.0,204.0,13.0,324.0,1.0,45
2.0,22.0,1.0,8.0,1.0,50
3.0,4.0,1.0,0.0,0.0,140
1.0,0.0,1.0,0.0,1.0,50
2.0,18.0,1.0,0.0,0.0,102
2.0,114.0,1.0,235.0,0.0,129
1.0,136.0,2.0,11.0,1.0,65
31.0,18.0,2.0,7.0,0.0,310
1.0,2.0,1.0,0.0,0.0,150
30.0,0.0,13.0,300.0,0.0,145
5.0,1.0,1.0,33.0,1.0,49
3.0,1.0,2.0,0.0,1.0,99
2.0,36.0,1.0,2.0,0.0,180
1.0,0.0,1.0,0.0,1.0,44
30.0,10.0,3.0,332.0,0.0,90
3.0,1.0,1.0,0.0,0.0,109
5.0,3.0,2.0,89.0,0.0,200
10.0,0.0,1.0,179.0,0.0,250
2.0,2.0,1.0,0.0,0.0,120
5.0,0.0,1.0,0.0,2.0,80
1.0,27.0,1.0,5.0,1.0,119
10.0,4.0,1.0,0.0,0.0,150
3.0,3.0,1.0,0.0,1.0,30
7.0,2.0,1.0,0.0,1.0,35
2.0,13.0,2.0,141.0,1.0,38
4.0,13.0,1.0,161.0,0.0,110
2.0,0.0,1.0,89.0,1.0,120
1.0,5.0,5.0,365.0,2.0,75
1.0,88.0,12.0,61.0,1.0,53
5.0,1.0,4.0,315.0,1.0,79
1.0,61.0,2.0,335.0,1.0,72
2.0,97.0,1.0,35.0,1.0,60
16.0,34.0,2.0,146.0,1.0,40
2.0,8.0,327.0,105.0,0.0,240
2.0,0.0,1.0,0.0,1.0,50
30.0,0.0,14.0,333.0,2.0,35
3.0,0.0,1.0,101.0,0.0,475
1.0,95.0,2.0,215.0,0.0,138
20.0,0.0,1.0,0.0,1.0,35
1.0,7.0,3.0,342.0,1.0,95
10.0,1.0,1.0,2.0,1.0,40
1.0,30.0,1.0,0.0,0.0,136
3.0,3.0,1.0,351.0,0.0,275
1.0,20.0,3.0,324.0,2.0,36
30.0,0.0,33.0,364.0,0.0,229
2.0,10.0,1.0,0.0,0.0,140
3.0,0.0,3.0,0.0,1.0,59
5.0,5.0,1.0,0.0,0.0,190
2.0,0.0,4.0,229.0,0.0,450
2.0,4.0,1.0,175.0,1.0,38
1.0,0.0,1.0,0.0,1.0,125
30.0,0.0,121.0,352.0,0.0,279
7.0,0.0,1.0,0.0,1.0,65
30.0,77.0,2.0,190.0,1.0,50
2.0,168.0,1.0,203.0,0.0,130
5.0,0.0,1.0,0.0,0.0,140
4.0,3.0,1.0,0.0,0.0,180
4.0,29.0,2.0,220.0,1.0,169
2.0,1.0,1.0,0.0,1.0,60
2.0,10.0,4.0,0.0,1.0,69
10.0,0.0,1.0,0.0,1.0,58
4.0,0.0,1.0,77.0,0.0,300
3.0,0.0,1.0,148.0,0.0,399
20.0,0.0,2.0,7.0,1.0,38
2.0,0.0,1.0,27.0,1.0,150
2.0,3.0,1.0,0.0,1.0,45
7.0,3.0,2.0,363.0,0.0,260
1.0,2.0,1.0,359.0,1.0,50
1.0,94.0,1.0,7.0,2.0,115
2.0,190.0,1.0,315.0,0.0,170
7.0,7.0,1.0,364.0,1.0,50
2.0,17.0,2.0,0.0,1.0,99
1.0,50.0,1.0,359.0,0.0,75
2.0,7.0,1.0,318.0,1.0,40
2.0,49.0,3.0,358.0,1.0,110
2.0,14.0,1.0,13.0,0.0,210
1.0,36.0,8.0,346.0,1.0,90
2.0,16.0,3.0,222.0,1.0,65
2.0,3.0,327.0,317.0,0.0,215
1.0,23.0,1.0,109.0,0.0,129
3.0,80.0,1.0,112.0,1.0,100
1.0,5.0,2.0,358.0,1.0,80
30.0,0.0,9.0,43.0,1.0,35
1.0,0.0,1.0,0.0,1.0,32
30.0,0.0,2.0,297.0,0.0,340
1.0,60.0,3.0,351.0,1.0,95
3.0,104.0,1.0,256.0,0.0,63
2.0,114.0,1.0,154.0,0.0,175
1.0,13.0,1.0,89.0,1.0,39
1.0,9.0,1.0,0.0,0.0,116
3.0,0.0,3.0,0.0,0.0,79
1.0,2.0,1.0,0.0,0.0,75
1.0,10.0,1.0,5.0,1.0,65
3.0,3.0,2.0,0.0,0.0,500
2.0,0.0,1.0,0.0,1.0,50
4.0,20.0,2.0,334.0,1.0,81
30.0,8.0,1.0,365.0,1.0,200
5.0,0.0,1.0,0.0,1.0,79
4.0,0.0,1.0,17.0,0.0,175
2.0,1.0,3.0,337.0,0.0,295
5.0,4.0,1.0,0.0,0.0,95
7.0,6.0,2.0,299.0,1.0,49
1.0,117.0,1.0,96.0,1.0,75
3.0,29.0,1.0,109.0,0.0,150
3.0,2.0,1.0,0.0,1.0,50
1.0,5.0,1.0,162.0,0.0,139
3.0,34.0,1.0,116.0,1.0,60
3.0,36.0,2.0,32.0,1.0,51
5.0,0.0,1.0,0.0,0.0,149
1.0,1.0,1.0,365.0,1.0,46
2.0,54.0,4.0,179.0,1.0,30
1.0,1.0,5.0,0.0,1.0,86
2.0,67.0,1.0,191.0,0.0,110
3.0,130.0,3.0,220.0,1.0,80
1.0,59.0,1.0,77.0,1.0,42
1.0,10.0,1.0,3.0,0.0,78
1.0,19.0,1.0,311.0,1.0,50
4.0,0.0,1.0,0.0,0.0,115
1.0,96.0,1.0,53.0,1.0,120
2.0,26.0,1.0,21.0,0.0,125
30.0,15.0,2.0,163.0,1.0,55
3.0,32.0,9.0,72.0,0.0,87
30.0,11.0,12.0,28.0,0.0,130
1.0,18.0,34.0,365.0,2.0,36
2.0,0.0,1.0,0.0,1.0,130
2.0,22.0,5.0,361.0,0.0,250
1.0,0.0,1.0,0.0,0.0,200
2.0,5.0,1.0,0.0,0.0,175
3.0,13.0,1.0,212.0,0.0,299
1.0,6.0,1.0,0.0,1.0,35
7.0,6.0,1.0,0.0,1.0,64
2.0,0.0,1.0,26.0,2.0,400
3.0,0.0,1.0,29.0,0.0,220
2.0,6.0,1.0,0.0,0.0,275
3.0,0.0,1.0,0.0,0.0,180
1.0,10.0,1.0,280.0,0.0,200
4.0,42.0,2.0,1.0,1.0,80
13.0,8.0,1.0,0.0,0.0,70
3.0,31.0,1.0,101.0,0.0,250
1.0,24.0,4.0,89.0,1.0,120
4.0,3.0,1.0,0.0,1.0,61
3.0,67.0,1.0,265.0,1.0,195
3.0,2.0,1.0,0.0,0.0,80
1.0,0.0,1.0,0.0,1.0,50
1.0,3.0,1.0,0.0,0.0,270
1.0,16.0,2.0,364.0,1.0,200
5.0,5.0,1.0,22.0,1.0,109
3.0,7.0,1.0,28.0,0.0,175
5.0,19.0,1.0,192.0,0.0,345
3.0,97.0,1.0,348.0,0.0,130
3.0,2.0,1.0,0.0,1.0,90
1.0,11.0,1.0,0.0,1.0,30
5.0,2.0,3.0,0.0,1.0,70
1.0,3.0,1.0,95.0,0.0,150
2.0,8.0,1.0,177.0,1.0,175
31.0,0.0,1.0,0.0,1.0,55
30.0,10.0,34.0,346.0,0.0,165
2.0,4.0,1.0,0.0,0.0,95
2.0,2.0,1.0,89.0,0.0,400
14.0,2.0,1.0,177.0,0.0,120
5.0,6.0,1.0,167.0,1.0,75
1.0,13.0,1.0,83.0,0.0,225
2.0,2.0,1.0,0.0,1.0,80
3.0,8.0,1.0,0.0,1.0,80
2.0,0.0,1.0,0.0,1.0,75
2.0,76.0,4.0,148.0,1.0,140
3.0,17.0,1.0,0.0,0.0,100
5.0,8.0,1.0,0.0,1.0,99
1.0,1.0,2.0,347.0,0.0,300
1.0,2.0,1.0,132.0,0.0,80
3.0,3.0,3.0,88.0,1.0,80
1.0,4.0,6.0,344.0,2.0,37
1.0,0.0,1.0,177.0,1.0,180
1.0,14.0,5.0,359.0,1.0,59
3.0,32.0,1.0,265.0,0.0,190
2.0,15.0,1.0,0.0,0.0,130
4.0,1.0,1.0,314.0,0.0,199
1.0,0.0,1.0,19.0,1.0,50
2.0,36.0,1.0,0.0,0.0,100
4.0,34.0,2.0,20.0,1.0,80
1.0,4.0,1.0,340.0,2.0,57
2.0,0.0,1.0,365.0,1.0,200
4.0,17.0,1.0,188.0,0.0,195
4.0,1.0,6.0,364.0,0.0,220
60.0,7.0,1.0,188.0,0.0,150
1.0,39.0,1.0,75.0,0.0,149
1.0,3.0,1.0,0.0,0.0,420
1.0,6.0,1.0,180.0,1.0,175
1.0,1.0,1.0,0.0,1.0,85
1.0,15.0,5.0,317.0,0.0,396
2.0,6.0,1.0,0.0,1.0,50
2.0,17.0,1.0,89.0,1.0,50
3.0,22.0,1.0,357.0,1.0,120
1.0,0.0,1.0,0.0,1.0,600
1.0,6.0,1.0,0.0,1.0,77
30.0,2.0,21.0,362.0,0.0,172
3.0,20.0,1.0,86.0,0.0,339
2.0,8.0,327.0,91.0,0.0,262
2.0,24.0,3.0,274.0,0.0,1000
2.0,22.0,1.0,0.0,0.0,110
1.0,86.0,4.0,248.0,1.0,55
5.0,2.0,1.0,0.0,1.0,70
5.0,6.0,3.0,28.0,1.0,48
1.0,0.0,5.0,172.0,1.0,45
2.0,40.0,1.0,13.0,1.0,53
3.0,2.0,1.0,0.0,1.0,65
3.0,0.0,1.0,166.0,0.0,225
7.0,5.0,1.0,0.0,0.0,175
2.0,0.0,1.0,0.0,0.0,300
4.0,147.0,1.0,344.0,1.0,150
1.0,238.0,1.0,236.0,1.0,98
2.0,52.0,1.0,303.0,1.0,130
4.0,25.0,2.0,324.0,0.0,109
5.0,1.0,1.0,0.0,0.0,250
1.0,133.0,1.0,359.0,0.0,280
3.0,0.0,1.0,0.0,0.0,100
3.0,2.0,1.0,0.0,0.0,180
3.0,0.0,1.0,16.0,2.0,50
2.0,28.0,1.0,82.0,1.0,80
3.0,21.0,1.0,5.0,0.0,275
31.0,1.0,8.0,332.0,0.0,150
2.0,158.0,1.0,168.0,1.0,75
4.0,20.0,1.0,0.0,0.0,100
7.0,5.0,1.0,0.0,0.0,375
2.0,4.0,2.0,11.0,0.0,150
1.0,14.0,2.0,0.0,1.0,85
3.0,47.0,1.0,0.0,0.0,200
30.0,0.0,18.0,365.0,0.0,534
2.0,58.0,3.0,323.0,0.0,265
4.0,1.0,1.0,52.0,0.0,290
10.0,10.0,1.0,0.0,0.0,165
1.0,0.0,1.0,0.0,1.0,50
7.0,97.0,1.0,309.0,0.0,150
2.0,95.0,2.0,349.0,0.0,190
1.0,3.0,2.0,180.0,1.0,70
1.0,1.0,2.0,37.0,1.0,40
5.0,0.0,2.0,88.0,1.0,120
14.0,2.0,1.0,233.0,0.0,200
21.0,0.0,1.0,5.0,1.0,64
2.0,8.0,1.0,181.0,0.0,300
2.0,4.0,2.0,0.0,0.0,79
2.0,40.0,3.0,354.0,0.0,125
3.0,11.0,1.0,0.0,0.0,159
2.0,11.0,10.0,317.0,1.0,40
6.0,3.0,1.0,43.0,1.0,125
1.0,352.0,1.0,359.0,0.0,89
5.0,83.0,1.0,291.0,0.0,70
1.0,8.0,1.0,134.0,0.0,506
4.0,52.0,1.0,1.0,0.0,199
5.0,1.0,1.0,0.0,0.0,140
1.0,3.0,1.0,0.0,1.0,75
2.0,12.0,2.0,2.0,0.0,300
10.0,38.0,3.0,157.0,1.0,112
1.0,3.0,3.0,249.0,1.0,57
3.0,22.0,1.0,10.0,1.0,120
2.0,0.0,1.0,0.0,1.0,200
3.0,4.0,1.0,89.0,0.0,395
2.0,1.0,1.0,0.0,1.0,50
2.0,7.0,1.0,0.0,0.0,99
4.0,5.0,1.0,15.0,0.0,195
7.0,2.0,1.0,283.0,1.0,50
2.0,3.0,1.0,35.0,0.0,113
2.0,153.0,1.0,161.0,1.0,125
7.0,4.0,1.0,0.0,0.0,200
30.0,3.0,103.0,195.0,1.0,49
2.0,240.0,2.0,242.0,0.0,125
7.0,0.0,1.0,0.0,1.0,40
3.0,20.0,3.0,0.0,1.0,199
7.0,0.0,1.0,0.0,1.0,60
2.0,0.0,2.0,100.0,1.0,45
3.0,0.0,2.0,0.0,1.0,55
2.0,19.0,1.0,295.0,0.0,250
2.0,396.0,1.0,143.0,1.0,163
1.0,3.0,5.0,358.0,1.0,99
1.0,72.0,2.0,96.0,1.0,42
1.0,0.0,6.0,338.0,2.0,25
3.0,59.0,1.0,57.0,0.0,120
4.0,38.0,1.0,149.0,1.0,65
1.0,32.0,1.0,358.0,0.0,150
25.0,1.0,1.0,0.0,0.0,145
1.0,0.0,1.0,0.0,0.0,750
2.0,3.0,1.0,0.0,0.0,149
2.0,8.0,1.0,6.0,0.0,79
7.0,34.0,2.0,0.0,0.0,145
3.0,51.0,3.0,253.0,0.0,120
3.0,2.0,1.0,0.0,0.0,325
30.0,1.0,52.0,340.0,0.0,129
2.0,4.0,1.0,0.0,0.0,180
2.0,109.0,2.0,243.0,0.0,250
30.0,0.0,52.0,358.0,0.0,105
4.0,6.0,2.0,0.0,1.0,320
1.0,34.0,1.0,166.0,0.0,99
2.0,27.0,1.0,63.0,1.0,150
1.0,0.0,1.0,0.0,0.0,250
1.0,0.0,5.0,359.0,1.0,89
6.0,28.0,3.0,0.0,0.0,275
3.0,1.0,2.0,0.0,0.0,187
5.0,14.0,1.0,1.0,0.0,100
31.0,0.0,3.0,333.0,0.0,200
1.0,2.0,1.0,0.0,1.0,71
2.0,0.0,1.0,0.0,0.0,120
3.0,159.0,3.0,231.0,0.0,229
2.0,5.0,1.0,149.0,1.0,140
14.0,0.0,1.0,0.0,1.0,90
5.0,0.0,1.0,0.0,1.0,65
4.0,6.0,1.0,0.0,0.0,119
1.0,0.0,7.0,358.0,1.0,35
1.0,54.0,2.0,338.0,0.0,200
3.0,4.0,2.0,0.0,1.0,55
4.0,0.0,1.0,0.0,0.0,200
1.0,1.0,6.0,356.0,1.0,100
2.0,26.0,1.0,16.0,1.0,85
3.0,134.0,1.0,241.0,0.0,135
5.0,40.0,8.0,43.0,0.0,199
5.0,1.0,1.0,0.0,0.0,200
1.0,13.0,5.0,160.0,1.0,45
1.0,8.0,2.0,0.0,1.0,130
1.0,109.0,1.0,75.0,0.0,90
2.0,18.0,1.0,74.0,1.0,79
1.0,1.0,1.0,0.0,1.0,250
3.0,0.0,1.0,0.0,0.0,350
7.0,1.0,1.0,64.0,1.0,59
1.0,15.0,2.0,349.0,1.0,65
1.0,31.0,1.0,365.0,2.0,200
4.0,23.0,1.0,31.0,0.0,119
2.0,7.0,1.0,365.0,0.0,295
4.0,0.0,1.0,152.0,0.0,190
3.0,2.0,1.0,97.0,1.0,50
3.0,70.0,1.0,230.0,0.0,145
2.0,2.0,1.0,0.0,1.0,160
4.0,33.0,1.0,0.0,1.0,68
1.0,2.0,1.0,0.0,1.0,70
1.0,45.0,2.0,52.0,1.0,35
1.0,63.0,3.0,363.0,1.0,63
1.0,22.0,2.0,17.0,0.0,90
5.0,1.0,1.0,0.0,0.0,100
35.0,0.0,10.0,331.0,1.0,47
30.0,0.0,25.0,347.0,1.0,48
7.0,11.0,1.0,0.0,0.0,100
1.0,18.0,1.0,0.0,1.0,55
3.0,12.0,1.0,0.0,0.0,120
2.0,5.0,1.0,0.0,0.0,275
1.0,1.0,1.0,0.0,0.0,207
2.0,18.0,1.0,0.0,0.0,150
30.0,5.0,39.0,331.0,0.0,200
2.0,18.0,1.0,358.0,0.0,160
3.0,0.0,1.0,0.0,1.0,80
1.0,41.0,10.0,218.0,1.0,39
3.0,4.0,1.0,130.0,0.0,150
29.0,0.0,96.0,1.0,0.0,225
2.0,7.0,1.0,255.0,1.0,65
1.0,0.0,1.0,83.0,2.0,299
5.0,8.0,1.0,9.0,0.0,199
3.0,78.0,1.0,336.0,0.0,200
3.0,4.0,1.0,0.0,1.0,150
70.0,0.0,1.0,239.0,0.0,100
1.0,13.0,5.0,114.0,0.0,255
3.0,62.0,1.0,50.0,0.0,145
5.0,1.0,1.0,89.0,1.0,78
3.0,24.0,1.0,14.0,0.0,217
2.0,3.0,1.0,0.0,0.0,114
3.0,41.0,1.0,0.0,0.0,145
1.0,0.0,1.0,0.0,1.0,42
3.0,40.0,1.0,42.0,0.0,140
1.0,2.0,3.0,0.0,1.0,118
1.0,12.0,1.0,0.0,1.0,75
1.0,4.0,1.0,365.0,0.0,333
4.0,2.0,3.0,114.0,1.0,230
30.0,9.0,11.0,364.0,0.0,2000
4.0,14.0,4.0,50.0,1.0,85
2.0,6.0,1.0,180.0,1.0,60
1.0,7.0,1.0,0.0,0.0,104
5.0,16.0,1.0,12.0,0.0,275
1.0,220.0,6.0,180.0,1.0,70
3.0,14.0,1.0,44.0,1.0,99
5.0,3.0,8.0,345.0,1.0,215
4.0,2.0,1.0,0.0,1.0,86
1.0,1.0,1.0,0.0,1.0,179
2.0,38.0,2.0,0.0,1.0,100
180.0,3.0,1.0,299.0,0.0,120
3.0,2.0,3.0,0.0,0.0,175
2.0,11.0,1.0,252.0,0.0,379
5.0,0.0,1.0,0.0,0.0,80
3.0,0.0,1.0,0.0,1.0,45
56.0,0.0,1.0,0.0,1.0,79
3.0,0.0,1.0,0.0,1.0,120
1.0,92.0,4.0,80.0,1.0,42
30.0,9.0,52.0,341.0,0.0,149
1.0,3.0,9.0,318.0,1.0,100
30.0,22.0,1.0,112.0,0.0,200
2.0,1.0,1.0,0.0,0.0,250
2.0,16.0,1.0,2.0,1.0,55
5.0,2.0,2.0,0.0,1.0,59
1.0,1.0,1.0,0.0,1.0,75
2.0,11.0,1.0,0.0,1.0,37
2.0,8.0,1.0,11.0,0.0,120
1.0,2.0,1.0,0.0,1.0,50
1.0,36.0,1.0,0.0,1.0,60
3.0,2.0,1.0,365.0,1.0,300
2.0,9.0,1.0,0.0,0.0,180
1.0,59.0,2.0,0.0,1.0,75
30.0,7.0,91.0,127.0,0.0,133
5.0,0.0,2.0,0.0,1.0,40
7.0,1.0,1.0,0.0,1.0,56
1.0,0.0,2.0,146.0,1.0,95
5.0,0.0,1.0,268.0,0.0,295
2.0,8.0,1.0,253.0,0.0,250
30.0,65.0,3.0,219.0,1.0,75
3.0,29.0,1.0,50.0,0.0,200
1.0,0.0,1.0,0.0,0.0,850
1.0,1.0,1.0,0.0,1.0,35
1.0,41.0,1.0,8.0,0.0,243
13.0,1.0,1.0,0.0,0.0,150
3.0,0.0,1.0,0.0,0.0,150
2.0,2.0,327.0,291.0,0.0,185
14.0,0.0,1.0,0.0,0.0,120
1.0,17.0,17.0,87.0,2.0,32
1.0,72.0,3.0,223.0,0.0,180
1.0,53.0,3.0,137.0,1.0,29
5.0,4.0,1.0,12.0,1.0,50
2.0,0.0,2.0,161.0,0.0,225
1.0,116.0,4.0,352.0,1.0,50
3.0,1.0,1.0,0.0,0.0,140
3.0,32.0,1.0,168.0,0.0,115
5.0,18.0,1.0,349.0,1.0,44
3.0,0.0,1.0,0.0,0.0,275
3.0,3.0,1.0,0.0,1.0,115
2.0,0.0,5.0,365.0,1.0,875
30.0,82.0,1.0,0.0,0.0,250
30.0,0.0,232.0,180.0,0.0,184
30.0,7.0,2.0,317.0,1.0,40
30.0,1.0,1.0,236.0,0.0,132
1.0,9.0,1.0,0.0,1.0,120
26.0,1.0,1.0,0.0,0.0,150
3.0,98.0,1.0,0.0,1.0,100
3.0,27.0,7.0,225.0,1.0,63
1.0,10.0,2.0,187.0,1.0,69
4.0,6.0,2.0,111.0,1.0,49
6.0,1.0,1.0,0.0,0.0,200
3.0,9.0,1.0,0.0,0.0,249
1.0,14.0,2.0,180.0,1.0,65
1.0,13.0,3.0,49.0,1.0,28
1.0,62.0,5.0,351.0,1.0,99
1.0,3.0,1.0,0.0,0.0,95
1.0,9.0,1.0,198.0,1.0,89
12.0,16.0,1.0,35.0,0.0,150
1.0,1.0,1.0,0.0,0.0,110
2.0,3.0,1.0,0.0,2.0,169
1.0,17.0,1.0,253.0,0.0,75
3.0,4.0,1.0,87.0,0.0,288
1.0,32.0,1.0,36.0,1.0,90
1.0,0.0,1.0,0.0,1.0,350
1.0,38.0,2.0,218.0,1.0,42
2.0,0.0,3.0,35.0,1.0,55
10.0,5.0,2.0,0.0,1.0,140
2.0,3.0,3.0,28.0,1.0,65
2.0,2.0,1.0,0.0,0.0,70
5.0,4.0,2.0,324.0,1.0,50
2.0,36.0,2.0,124.0,0.0,200
2.0,2.0,1.0,0.0,0.0,144
4.0,4.0,1.0,0.0,1.0,55
2.0,32.0,3.0,344.0,0.0,280
1.0,1.0,1.0,0.0,0.0,150
